t_ns_pi,enc_t_ms_pico,BL,FL,FR,BR,ax,ay,az,gx,gy,gz
5326607072624,120222,97155,103669,117312,109456,0.39264907226562495,0.14604630126953125,9.600748657226562,-0.03880293267153348,0.0968824273907616,-0.03890552072680337
5326627313526,120242,97269,103783,117426,109568,0.9792284790039062,-0.6751648681640625,11.329362255859374,0.003164908120696582,0.1633648164552784,-0.00799587290522441
5326647203487,120262,97383,103895,117541,109676,-0.3495534423828125,-0.08140285644531249,12.375628381347655,-0.03773708274665144,0.03159911949173704,-0.017988215950993473
5326667806349,120282,97469,103978,117657,109787,-2.868253588867187,2.3582886352539063,11.573570825195311,0.010625857594870815,0.02826833847648069,0.3001679866262935
5326686984687,120302,97499,104005,117772,109896,-3.574543078613281,1.3335703247070312,11.111489904785156,-0.010024984699718579,-0.03101956359508241,0.7744712031987983
5326708055229,120322,97497,103995,117884,110004,-2.152387292480469,-0.3591302490234375,12.191274853515624,0.112414525421105,-0.21354636323113063,0.9111664560649191
5326726273391,120342,97482,103971,117990,110112,-1.1061211669921875,1.9297265380859374,11.190498559570312,0.0056963016922914125,0.011880895881419424,0.8670669154229249
5326746605033,120362,97462,103934,118083,110214,-0.5482721801757812,0.5267243652343749,10.685322009277343,-0.0797049235388815,0.10607538299286913,0.8486810042187098
5326766182830,120382,97436,103887,118166,110310,-0.5961562133789062,-0.09816226806640624,12.974178796386719,-0.030409364513087466,-0.01396596479696988,0.909567681177596
5326786566898,120402,97405,103833,118244,110402,0.19632453613281248,-0.22744915771484372,10.845733520507812,-0.07237720530531754,0.049318874492900844,0.910633531102478
5326806475469,120422,97369,103775,118318,110489,-0.9504980590820312,-0.6967126831054687,12.059593762207031,-0.027478277219661878,-0.039413131753528424,0.8553425662492227
5326826490022,120442,97326,103717,118390,110573,0.30885201416015623,0.49799394531249996,10.421959826660157,0.01075908883548107,-0.04940547479929748,0.8342920302328025
5326846603925,120462,97276,103655,118460,110653,-0.258573779296875,0.9002198242187499,12.208034265136718,-0.03387337676895408,0.036795137875536954,0.9306182171940162
5326867004937,120482,97226,103588,118529,110731,-0.258573779296875,-0.8259995727539062,13.110648291015623,-0.031341983197359244,-0.032218644760574705,0.8790577270778478
5326886977804,120502,97175,103518,118594,110806,0.28490999755859375,-0.09337386474609374,9.727641345214844,-0.030542595753697725,-0.06406091126642544,0.8965110195977911
5326906881672,120522,97119,103446,118660,110878,-1.0917559570312498,-0.086191259765625,11.219228979492186,-0.0779729174109482,0.055847205282803306,0.8474819230532176
5326927024538,120542,97064,103371,118724,110949,-0.8858546142578124,-0.22505495605468748,12.57674132080078,0.027812687633593604,-0.08417882859857381,0.8954451696729091
5326947044683,120562,97009,103298,118786,111021,0.28012159423828126,0.10773907470703124,10.89122335205078,-0.020683483948538906,-0.047273774949533415,0.8390883548947715
5326966970422,120582,96951,103223,118850,111092,-0.0718260498046875,0.8930372192382812,12.121843005371092,-0.061718706056497194,0.023072320092680777,0.9022399629440321
5326986682903,120602,96895,103144,118911,111160,0.4644751220703125,0.08858546142578125,11.432312927246093,-0.03827000770909246,-0.051403943408451294,0.9143640058395652
5327006549234,120622,96841,103064,118970,111226,-0.5147533569335937,-0.6057330200195312,10.43871923828125,-0.035738614137497626,0.10487630182737684,0.8798571145215094
5327026355770,120642,96802,103000,119015,111276,0.8307879760742187,-4.319139794921875,12.753912243652342,0.024348675377726996,-0.08058158510209697,0.36252020723189243
5327046284379,120662,96810,102993,119010,111275,0.7709329345703124,-2.73896669921875,12.236764685058594,0.0008999770303222618,0.036795137875536954,-0.44832512312211437
5327066419708,120682,96841,103016,118980,111246,1.0845733520507812,-0.36391865234375,11.341333264160156,0.05006230481550605,-0.03621558197888233,-0.4940234386514316
5327086394816,120702,96882,103060,118931,111200,-0.6177040283203125,-0.23702596435546874,12.140996618652343,-0.0032301914285956176,0.0639743109600288,-0.7093251234776023
5327106389480,120722,96929,103119,118876,111146,-0.9624690673828125,0.6703764648437499,11.982979309082031,0.017020957144163018,-0.0450088438591591,-0.8325640210420874
5327126572401,120742,96981,103187,118824,111088,1.3359645263671873,0.7350199096679687,12.095506787109374,0.023016362971624453,-0.08311297867369179,-0.7383695339306376
5327146865210,120762,97033,103258,118814,111073,3.4644098022460934,0.6392518432617187,11.051634863281249,0.01622156970050149,-0.02142691427114411,-0.1995823969027699
5327166568969,120782,97080,103334,118838,111094,2.6671406494140624,0.7661445312499999,11.238382592773437,-0.0034966539098161276,0.005485796332127226,-0.09099893580541274
5327186932444,120802,97121,103413,118881,111134,0.9648632690429687,1.5849614990234373,11.717222924804688,-0.0988902221867581,0.03612898167248568,0.06461515322736411
5327206803313,120822,97169,103494,118941,111192,0.8595183959960937,0.12449848632812499,12.27746611328125,-0.03800354522787194,0.049318874492900844,0.09512510732711231
5327227150288,120842,97227,103575,119014,111261,1.1372457885742187,-0.8906430175781249,11.367669482421874,0.00436398928618887,0.00495287136968621,0.010123575817770156
5327247172451,120862,97297,103657,119096,111338,1.5418658691406248,0.8834604125976562,11.049240661621093,0.0008999770303222618,0.0060187212945682425,0.077138889844728
5327267118412,120882,97374,103740,119182,111422,1.599326708984375,0.6368576416015624,11.279084020996093,0.00916031394815802,0.025204019942444842,0.05408988521915403
5327287081242,120902,97457,103826,119269,111512,0.05985504150390625,-0.5147533569335937,11.501744775390625,0.06351866011714172,0.022539395130239757,0.00959065085532914
5327307137072,120922,97547,103917,119360,111605,0.9217676391601562,-0.143652099609375,11.92551846923828,0.0868341272239362,-0.10576228957743498,0.024645781044287864
5327327723730,120942,97642,104013,119456,111701,0.3806780639648437,0.21787235107421873,11.906364855957031,-0.05945377496612286,0.04012591889079331,-0.060622212946274796
5327347061141,120962,97740,104114,119552,111798,0.86191259765625,0.17238251953125,11.188104357910156,-0.13033279497077807,-0.008769946413169968,-0.03224395869629066
5327366992342,120982,97840,104217,119650,111897,0.7565677246093749,-0.354341845703125,11.71482872314453,-0.12020722068439876,0.007617496181891292,-0.03437565854605474
5327386579380,121002,97943,104324,119750,111996,0.0143652099609375,-0.6727706665039062,10.970232006835937,-0.12873402008345505,0.030133575845024244,-0.04596677647914684
5327406200047,121022,98049,104433,119850,112097,1.0534487304687499,0.3591302490234375,12.564770312499999,-0.017619165414503066,-0.029420788707759365,0.009190957133498379
5327426590633,121042,98155,104543,119954,112198,-0.03591302490234375,-0.32082302246093747,12.088324182128906,0.057523254289680276,-0.025024157767620975,-0.035841202192767534
5327446339781,121062,98263,104654,120059,112300,-0.05027823486328125,0.354341845703125,10.620678564453124,0.07377746564413129,-0.05699965551408198,-0.0029330857620347497
5327466566183,121082,98372,104766,120166,112406,0.011971008300781249,-0.4285620971679687,11.741164941406248,0.06085403530493663,-0.0644606049882562,-0.018654372154044745
5327486876288,121102,98480,104880,120273,112513,0.6703764648437499,1.0630255371093749,10.888829150390624,-0.0843680169602404,-0.01010225881927251,-0.04090398933595719
5327506841508,121122,98589,104995,120380,112620,0.06703764648437499,-0.699106884765625,11.360486877441405,-0.06731441816212785,-0.001841921901436755,-0.06874931862350031
5327526865486,121142,98699,105112,120488,112728,0.4477157104492187,0.27293898925781246,11.056423266601563,-0.05399129410110244,0.03612898167248568,-0.030645183808967615
5327546475394,121162,98809,105229,120597,112833,1.1324573852539062,-0.928950244140625,12.667720983886719,0.14105924215230964,-0.08897515326054296,-0.03877228948619312
5327566526168,121182,98918,105347,120709,112942,-0.46686932373046874,-0.296881005859375,11.008539233398437,0.12893519925677652,0.0634413859975878,0.04050029867690811
5327586520721,121202,99030,105465,120822,113051,0.4285620971679687,0.0526724365234375,11.343727465820312,0.09282953305139764,-0.08431205983918408,-0.0029330857620347497
5327607001491,121222,99142,105582,120938,113160,0.39743747558593745,0.5099649536132812,10.958260998535156,-0.12793463263979352,0.13711826205505834,-0.05156248858477753
5327627008469,121242,99256,105698,121050,113267,0.8116343627929687,0.42377369384765623,12.58392392578125,-0.11714290215036294,-0.0006428407359444673,-0.03197749621507016
5327647026244,121262,99371,105815,121161,113378,-0.34237083740234375,-0.6655880615234374,11.633425866699218,0.024615137858947502,0.023338782573901283,-0.02038637828197805
5327667014371,121282,99487,105933,121272,113484,0.011971008300781249,0.6560112548828124,11.5304751953125,0.06844821601972112,-0.03714820066315411,-0.016522672304280672
5327687037127,121302,99603,106050,121386,113596,0.23702596435546874,-0.3950432739257812,10.63025537109375,0.08936552079553103,-0.04567500006221037,-0.04450123283243405
5327707668229,121322,99718,106168,121498,113705,1.0702081420898437,-0.047884033203124995,12.524068884277343,0.03487394338593707,-0.015298277203072422,-0.008795260348885933
5327727094287,121342,99831,106286,121612,113816,-0.1580173095703125,0.08379705810546874,10.632649572753905,-0.05972023744734338,0.0010891653919888403,-0.03637412715520854
5327747107413,121362,99945,106403,121726,113928,0.5698199951171875,-0.08379705810546874,11.65736788330078,-0.12273861425599361,-0.05913135536384605,-0.007596179183393642
5327768225344,121382,100060,106520,121840,114040,1.120486376953125,-0.0383072265625,13.022062829589842,0.00849415774510675,-0.06965662337205612,-0.03943844568924439
5327787313553,121402,100175,106636,121955,114150,-0.59376201171875,-0.6655880615234374,11.614272253417967,0.05232723590588037,0.0637078484788083,-0.009594647792547463
5327808674926,121422,100290,106751,122071,114261,-0.062249243164062495,-0.38307226562499996,11.755530151367187,0.09136398940468485,0.012280589603250187,0.029841799428087776
5327826789311,121442,100405,106865,122188,114373,0.10773907470703124,0.6440402465820312,11.379640490722656,0.12080809357955101,-0.06752492352229206,-0.007862641664614152
5327846750309,121462,100521,106979,122304,114486,0.3064578125,-0.45968671875,11.48498536376953,-0.03360691428773356,0.03919330020652153,-0.03917198320802389
5327866332976,121482,100637,107093,122418,114596,0.45968671875,-0.9145850341796874,11.609483850097655,-0.06158547481588693,0.005485796332127226,-0.0158565161012294
5327886540657,121502,100753,107209,122530,114709,-0.17956512451171874,-0.3136404174804687,11.360486877441405,-0.1168764396691424,0.037194831597367715,-0.06581823133007472
5327906270804,121522,100868,107325,122644,114822,0.22026655273437498,-0.13168109130859373,11.56159981689453,-0.01455484688046722,-0.024624464045790214,-0.017455290988552453
5327926607909,121542,100983,107442,122758,114936,0.3687070556640625,-0.622492431640625,11.29344923095703,0.10788466324035637,2.3315467106804072e-05,-0.012925428807803813
5327946566777,121562,101098,107558,122874,115050,0.040701428222656245,-0.143652099609375,10.876858142089842,0.042468124100721566,0.06410754220063906,-0.0010678483934911942
5327966886308,121582,101213,107674,122990,115162,0.15322890625,0.24181436767578124,11.056423266601563,-0.055323606507205,0.009749196031655359,-0.010260803995598727
5327987218839,121602,101329,107790,123108,115274,-0.086191259765625,-0.10295067138671875,12.109871997070313,-0.11394535237571685,0.0060187212945682425,-0.05529296332186464
5328007098429,121622,101446,107907,123224,115380,0.4285620971679687,-0.32561142578124996,11.726799731445311,-0.053858062860492203,-0.03488326957277979,-0.023051003094183127
5328027179314,121642,101565,108025,123340,115490,0.1867477294921875,-0.13168109130859373,13.206416357421874,0.012224632482193866,0.016677220543388577,-0.03024549008713686
5328047143330,121662,101681,108142,123454,115596,-0.08140285644531249,-0.37828386230468747,10.273519323730468,0.08856613335186951,0.028934494679531957,0.02704394337527244
5328066858534,121682,101796,108258,123568,115708,0.7972691528320313,0.39264907226562495,11.415553515625,0.11641146263941263,0.03226527569478831,-0.03890552072680337
5328087219361,121702,101911,108373,123682,115818,0.4955997436523437,0.10773907470703124,12.89038173828125,-0.03547215165627712,0.06210907359148524,-0.05009694493806472
5328107273839,121722,102025,108488,123797,115931,-0.16280571289062498,0.6607996582031249,10.036493359375,-0.12527000782758843,0.03413051306333187,-0.016522672304280672
5328127197522,121742,102139,108604,123912,116045,0.11013327636718749,0.02154781494140625,12.04044014892578,-0.14259006910692146,-0.03541619453522081,-0.03704028335825981
5328147165537,121762,102254,108722,124026,116157,-0.1005564697265625,-0.679953271484375,12.260706701660155,0.03220931857373199,-0.03568265701644131,0.01718483157011363
5328166976333,121782,102370,108839,124142,116270,0.21787235107421873,0.46686932373046874,12.504915270996094,0.15704699102554015,-0.04807316239319495,-0.0054644793336295835
5328186368409,121802,102486,108958,124258,116384,0.15562310791015624,0.39264907226562495,10.242394702148436,0.062186347711039175,0.02267262637085001,-0.006530329258511616
5328207086196,121822,102602,109076,124372,116498,0.0383072265625,0.3064578125,11.420341918945311,0.04406689898804461,-0.01809613325588776,-0.04809847632891092
5328226744511,121842,102719,109194,124488,116612,-0.11252747802734374,0.18435352783203124,11.736376538085937,-0.07717352996728669,-0.02742232009860555,-0.056891738209187685
5328246231791,121862,102838,109311,124604,116724,-0.11731588134765625,0.3112462158203125,11.5304751953125,-0.09782437226187607,0.03373081934150111,-0.0008013859122706843
5328266331564,121882,102957,109430,124718,116837,-0.9504980590820312,-0.316034619140625,12.291831323242187,0.045532442634757406,-0.039946056715969444,-0.01638944106367042
5328286570393,121902,103074,109549,124834,116949,0.7254431030273437,0.47165772705078124,11.207257971191405,0.12760288685067397,0.008550114866163071,-0.018521140913434493
5328306934294,121922,103190,109667,124950,117060,0.7733271362304687,-0.6847416748046875,12.148179223632813,0.022483438009183437,-0.024890926527010724,-0.02065284076319855
5328326918569,121942,103305,109786,125066,117173,-0.4285620971679687,-0.1197100830078125,11.341333264160156,-3.2641653949515986e-05,0.026669563589157636,-0.012792197567193561
5328347006046,121962,103421,109905,125184,117286,0.40940848388671874,-0.0526724365234375,11.554417211914062,-0.11674320842853217,0.03612898167248568,-0.056891738209187685
5328367620000,121982,103538,110025,125302,117400,0.3495534423828125,0.086191259765625,11.736376538085937,-0.06611533699663558,0.04279054370299839,-0.02798055899676253
5328387073521,122002,103656,110145,125418,117513,0.469263525390625,-0.28490999755859375,12.026074938964843,0.06445127880141349,-0.048339624874415454,-0.016122978582449918
5328407169165,122022,103775,110264,125531,117626,-0.05027823486328125,-0.6009446166992187,12.00931552734375,0.06884790974155189,-0.0055723966385238695,-0.049164326253792946
5328427328939,122042,103893,110383,125646,117740,0.1771709228515625,-0.33518823242187495,10.8409451171875,0.11801023752673567,0.06264199855392626,-0.014124509973296097
5328447376435,122062,104010,110501,125760,117854,0.4261678955078125,1.0366893188476562,12.167332836914062,-0.0021643415037135814,-0.004773009194862347,-0.027314402793711258
5328467855354,122082,104126,110618,125844,117939,-2.3367408203125,-2.023100402832031,10.934318981933593,-0.19814749644139748,0.11593449479802793,-0.4186145564660277
5328487269245,122102,104242,110735,125874,117966,-3.5242648437499997,-0.06703764648437499,12.023680737304687,0.059654954139444355,-0.030753101113861907,-0.7095915859588229
5328507150280,122122,104356,110850,125872,117956,-2.2457611572265623,-0.3112462158203125,12.382810986328124,0.04473305519109588,-0.09763518390020949,-0.9735226736077363
5328527202499,122142,104467,110958,125862,117931,-1.3862427612304686,-0.51714755859375,10.785878479003905,0.04446659270987538,-0.05180363713028206,-1.0461336997403248
5328547270255,122162,104572,111062,125846,117892,-1.2378022583007813,0.15562310791015624,11.343727465820312,0.11161513797744348,-0.06366121754459468,-0.936617619958696
5328566413389,122182,104670,111161,125824,117844,-0.565031591796875,-0.13407529296874998,11.188104357910156,0.03140993113007046,0.04372316238727017,-0.90211072864064
5328586600236,122202,104760,111258,125798,117788,-0.30406361083984373,0.09337386474609374,11.360486877441405,0.042468124100721566,-0.011701033706595563,-0.8841245111582557
5328606381384,122222,104842,111353,125767,117728,-0.3711012573242187,-0.507570751953125,11.654973681640625,-0.016953009211451795,0.06597277956918261,-0.8878549858953428
5328626335659,122242,104917,111445,125732,117663,1.149216796875,-0.7015010864257812,11.851298217773437,0.07297807820046977,0.027202488551598653,-0.8345624896512411
5328646643542,122262,104985,111535,125694,117595,0.6344634399414062,-1.0390835205078124,11.329362255859374,-0.0002991041351700259,0.051050880620834155,-0.8031199168672212
5328666532596,122282,105048,111625,125652,117523,0.11731588134765625,-0.8044517578125,12.181698046874999,-0.003363422669205869,0.08875532171353609,-0.8377600394258873
5328687043032,122302,105108,111714,125606,117448,-0.3447650390625,-0.0430956298828125,12.447454431152343,0.06831498477911087,0.037727756559808735,-0.8462868388249436
5328706974660,122322,105169,111804,125560,117372,-1.0510545288085937,1.5298948608398437,12.16254443359375,0.0026319831582555693,-0.06019720528872807,-0.8340295646888002
5328726985138,122342,105230,111893,125515,117295,-0.9552864624023437,-0.22744915771484372,10.426748229980468,-0.021216408910979926,0.004286715166634935,-0.7987232859270829
5328746980542,122362,105284,111983,125473,117216,-0.3591302490234375,0.37828386230468747,11.291055029296874,0.009426776429378527,0.01041535223470663,-0.6722868385879516
5328767014187,122382,105338,112074,125432,117138,0.13407529296874998,-1.4867992309570313,11.968614099121092,0.042468124100721566,-0.04234421904695401,-0.7210494726513046
5328787113091,122402,105388,112163,125388,117059,0.8259995727539062,-0.928950244140625,11.961431494140625,0.05206077342465986,0.02680279482976789,-0.7632837759247553
5328807092866,122422,105438,112251,125338,116982,-0.1292868896484375,-0.5506663818359374,11.918335864257811,0.054725398236864946,-0.026356470173723525,-0.8646727500291587
5328827205306,122442,105494,112335,125284,116907,0.29448680419921874,0.181959326171875,11.336544860839844,0.027945918874203855,-0.0705892420563279,-0.9117033779645785
5328847085156,122462,105550,112416,125228,116835,-1.189918225097656,0.4285620971679687,11.022904443359375,-0.013888690677415948,0.033197894379060094,-0.8590770379235281
5328867058061,122482,105607,112495,125172,116764,0.5865794067382812,0.02154781494140625,11.712434521484374,0.05645740436479825,-0.025690313970672254,-0.8710678495784508
5328886929133,122502,105664,112575,125114,116695,0.7350199096679687,-0.05027823486328125,12.229582080078124,0.03061054368640894,0.005352565091516971,-0.9588672371406084
5328908093601,122522,105720,112653,125058,116624,-0.20350714111328125,0.6488286499023437,11.717222924804688,0.03434101842349606,0.022406163889629505,-0.8446880639376205
5328926178468,122542,105775,112730,125003,116552,-0.13646949462890623,0.7398083129882812,11.312602844238281,-0.015620696805349252,0.04785333084618805,-0.7790050623167653
5328946554517,122562,105828,112812,124951,116476,1.3455413330078123,-0.5410895751953124,13.141772912597656,0.012757557444634882,0.09981351468418717,-0.7768733624670011
5328966378886,122582,105872,112899,124902,116398,0.43574470214843747,0.3711012573242187,11.73398233642578,0.020484969400029623,0.03852714400347026,-0.6345823974952497
5328986282550,122602,105912,112990,124858,116314,-0.0047884033203125,-1.5682020874023437,10.85291612548828,-0.02761150846027213,0.08049498479570032,-0.5365242044061027
5329006576489,122622,105950,113085,124815,116228,0.36152445068359373,0.7350199096679687,12.516886279296875,0.08470242737417213,-0.049671937280518,-0.5585073591067946
5329026567153,122642,105987,113183,124776,116139,-0.13168109130859373,-0.07422025146484375,10.79545528564453,0.04273458658194207,0.0351963629882139,-0.5044154754190314
5329046965720,122662,106026,113283,124735,116049,-0.29927520751953124,1.3766659545898436,12.038045947265624,0.06551712872629553,-0.003573928029370059,-0.674551769678326
5329066981847,122682,106069,113385,124698,115960,0.16759411621093748,0.5339069702148437,11.834538806152343,-0.045730957183266696,-0.0017086906608264965,-0.6111336991478449
5329086953770,122702,106113,113488,124661,115871,0.6464344482421874,-0.5267243652343749,10.764330664062498,0.0356733308295986,0.01774307046827061,-0.6380464097511164
5329106941026,122722,106156,113591,124622,115784,0.9864110839843749,0.2825157958984375,11.707646118164062,0.08376980868990035,-0.04101190664085147,-0.6912056747546077
5329127062541,122742,106201,113694,124578,115698,-0.36152445068359373,0.13407529296874998,11.413159313964844,0.036872411995090885,-0.009569333856831497,-0.7221153225761867
5329146978113,122762,106248,113797,124536,115612,1.0558429321289062,-0.4572925170898437,11.568782421875,0.06258604143286994,-0.0641941425070357,-0.7806038372040883
5329166979202,122782,106295,113897,124490,115531,0.718260498046875,-1.649604943847656,10.929530578613281,-0.021616102632810694,0.08395899705156692,-0.811380253785057
5329187086569,122802,106339,113995,124441,115451,0.22505495605468748,-0.17238251953125,11.877634436035155,0.06058757282371613,-0.018495826977718528,-0.8289667775456105
5329207243138,122822,106387,114091,124388,115374,-0.6919242797851562,0.10295067138671875,10.73799444580078,0.014489563572568188,-0.049538706039907746,-0.8156436534845852
5329227182729,122842,106441,114184,124338,115299,-0.44532150878906246,1.1037269653320312,11.985373510742187,0.0467315238002497,-0.07711757284623036,-0.9127692278894604
5329247099912,122862,106497,114274,124290,115226,-0.6751648681640625,-1.4317325927734375,9.739612353515625,-0.043865719814723134,0.046254555958865004,-0.9346191513495421
5329267069594,122882,106555,114362,124239,115157,0.3447650390625,-0.2154781494140625,11.365275280761718,0.04739768000330097,0.0447890123121522,-0.8766635616840815
5329287131443,122902,106615,114449,124184,115090,0.8188169677734375,-0.5985504150390625,11.923124267578125,0.0452659801535369,0.037194831597367715,-0.8919851543542607
5329306941960,122922,106672,114535,124127,115023,0.08140285644531249,-0.7445967163085937,11.092336291503905,0.07217869075680824,0.027868644754649924,-0.9432791819892087
5329326463387,122942,106732,114618,124069,114955,-0.8379705810546875,0.9097966308593749,12.299013928222655,0.021817281806132165,0.011214739678368155,-0.8935839292415838
5329346383422,122962,106791,114702,124014,114888,0.11731588134765625,0.7541735229492187,11.554417211914062,0.03927057432607546,0.024271401258173064,-0.8366941895010054
5329366545085,122982,106850,114787,123962,114820,0.1005564697265625,0.7996633544921875,11.475408557128906,0.08057225891525426,-0.06885723592839459,-0.8117799475068878
5329386490082,123002,106909,114874,123908,114752,0.7350199096679687,-1.139639990234375,12.310984936523436,-0.025879502332338825,-0.019028751940159547,-0.8321643273202566
5329406505912,123022,106964,114963,123855,114680,0.6703764648437499,-1.2425906616210938,12.61504854736328,0.03700564323570114,0.037328062837977974,-0.8039193043108828
5329426384485,123042,107014,115053,123802,114608,0.19153613281249998,-0.699106884765625,10.364498986816406,0.08763351466759772,-0.04141160036268224,-0.7519591204728836
5329446474166,123062,107064,115145,123751,114535,0.21787235107421873,0.4261678955078125,12.59589493408203,0.06018787910188536,-0.05473472442370765,-0.801920835701729
5329467695318,123082,107114,115237,123702,114463,-0.6057330200195312,-0.2442085693359375,10.941501586914061,-0.03174167691919001,0.0174766079870501,-0.8183082782967902
5329486627659,123102,107166,115329,123650,114394,0.5363011718749999,-0.09337386474609374,12.050016955566406,0.05512509195869571,-0.006505015322795647,-0.8534813258178973
5329507216687,123122,107218,115419,123596,114328,0.8762778076171874,-0.679953271484375,10.773907470703124,0.0003670520678812454,-0.013166577353308357,-0.884790667361307
5329527083297,123142,107271,115507,123538,114264,-0.07900865478515624,0.7829039428710937,12.069170568847655,0.040069961769736984,-0.006105321600964886,-0.908372596949322
5329547137553,123162,107328,115593,123480,114201,-0.17238251953125,-0.373495458984375,11.039663854980468,0.022749900490403943,0.01907538287437315,-0.9318212952967267
5329567260363,123182,107389,115674,123419,114142,-0.46686932373046874,0.12210428466796874,11.947066284179687,0.04753091124391122,0.04012591889079331,-0.9532715250349776
5329587319267,123202,107454,115754,123358,114083,0.39983167724609375,0.16759411621093748,11.010933435058593,0.015821875978670727,0.06051029870416219,-0.9287569767626909
5329607293542,123222,107522,115832,123295,114023,-0.181959326171875,0.2442085693359375,12.167332836914062,0.01395663861012717,0.04918564325229059,-0.9804506981194696
5329627350594,123242,107590,115907,123232,113962,0.6272808349609375,-0.09576806640624999,10.407594616699217,0.03820472440119343,0.07170172291542354,-0.9348856138307626
5329647351499,123262,107658,115982,123168,113898,0.40940848388671874,-0.143652099609375,12.023680737304687,0.05419247327442393,0.03506313174760365,-0.9568687685314546
5329666698354,123282,107726,116057,123104,113834,-0.19632453613281248,-0.354341845703125,10.8409451171875,0.02767945639298335,0.03453020678516264,-0.9832485541722848
5329686716906,123302,107793,116133,123042,113770,0.354341845703125,0.5482721801757812,11.585541833496093,0.05712356056784952,0.03373081934150111,-0.9416804071018856
5329706902902,123322,107859,116210,122980,113704,-0.201112939453125,0.7015010864257812,11.461043347167967,-0.02308164627952348,-0.006505015322795647,-0.9374170074023573
5329726576550,123342,107926,116287,122922,113638,0.5865794067382812,-0.3112462158203125,11.425130322265625,-0.009758522218498069,-0.04087867540024122,-0.9876451851124233
5329746641435,123362,107993,116365,122864,113571,0.5458779785156249,-0.9121908325195311,11.674127294921874,-0.0346727642126156,0.00521933385090672,-1.0060310963166383
5329766290621,123382,108056,116442,122806,113504,-0.34237083740234375,0.5195417602539062,11.738770739746093,0.057390023049070024,-0.01063518378171353,-0.9306222141312346
5329786614541,123402,108122,116517,122750,113437,-1.0869675537109373,0.1388636962890625,12.234370483398436,0.027945918874203855,-0.031685719798133685,-0.9091719843929835
5329806430595,123422,108188,116592,122697,113373,0.11252747802734374,-0.45010991210937495,11.334150659179686,0.02155081932491166,-0.021693376752364626,-0.9394154760115113
5329826389722,123442,108254,116667,122642,113310,0.01915361328125,0.10773907470703124,11.44667813720703,0.04406689898804461,0.02160677644596798,-0.95447060620047
5329846622569,123462,108317,116745,122586,113244,0.29448680419921874,-0.0047884033203125,11.915941662597655,0.12427210583541763,-0.03248510724179521,-0.923560958378891
5329866624474,123482,108378,116822,122527,113177,0.7350199096679687,-0.10295067138671875,11.674127294921874,0.1074849695185256,0.07956236611142854,-0.9077064407462707
5329886475528,123502,108434,116900,122470,113108,-0.3280056274414062,0.51714755859375,12.028469140624999,0.024082212896506486,0.03053326956685501,-0.87066815585662
5329906980668,123522,108492,116979,122415,113039,0.12449848632812499,0.9648632690429687,11.786654772949218,0.04593213635658817,-0.05326918077699486,-0.8300326274704926
5329926968499,123542,108546,117059,122362,112969,1.0534487304687499,-0.3327940307617187,10.608707556152343,0.028612075077255127,0.0831596096079054,-0.8521490134117948
5329946948848,123562,108598,117140,122308,112899,-0.16519991455078123,-0.565031591796875,12.53843409423828,-0.02388103372318501,0.002021784076260618,-0.9053082784152862
5329967059214,123582,108651,117223,122254,112830,-0.612915625,-0.00718260498046875,12.114660400390624,0.028878537558475637,0.012280589603250187,-0.8843909736394763
5329987111488,123602,108703,117306,122199,112762,1.1875240234375,-1.0989385620117187,10.20887587890625,-0.038136776468482195,-0.017829670774667256,-0.8156436534845852
5330007902071,123622,108754,117393,122143,112692,0.4525041137695312,-0.9433154541015625,11.631031665039062,0.024481906618337247,-0.020094601865041573,-0.8249698403273029
5330026794189,123642,108805,117481,122086,112620,-0.10773907470703124,-1.1085153686523437,10.314220751953124,0.059788185380054606,0.0046864088884657,-0.851216394727523
5330047992768,123662,108856,117570,122028,112550,-0.8212111694335937,1.0558429321289062,12.31577333984375,0.05832264173334181,0.009615964791045104,-0.921962183491568
5330067885136,123682,108909,117659,121970,112484,-0.28730419921875,-0.1867477294921875,10.165780249023436,0.11121544425561272,-0.07778372904928162,-0.917299090070209
5330087739135,123702,108965,117747,121910,112420,-0.584185205078125,1.8195932617187498,11.686098303222655,0.06045434158310588,0.0038870214448041736,-0.89678147901623
5330106781678,123722,109020,117836,121850,112355,-0.0718260498046875,-0.15562310791015624,11.865663427734374,0.0519275421840496,0.016810451783998828,-0.877462949127743
5330126157625,123742,109076,117925,121790,112290,0.5722141967773438,0.5865794067382812,13.053187451171874,0.09456153917933094,0.06330815475697753,-0.8482853074340974
5330146308825,123762,109128,118013,121729,112226,0.19871873779296872,0.3232172241210937,10.24718310546875,-0.00203111026310333,0.06450723592246982,-0.8227049092369286
5330166521801,123782,109178,118103,121668,112160,0.5410895751953124,-0.10773907470703124,12.471396447753905,0.045798905115977916,-0.032218644760574705,-0.8680035310444151
5330186889832,123802,109229,118192,121606,112093,1.0175357055664063,-0.40222587890625,11.444283935546874,0.10082340748801288,0.008283652384942561,-0.8525487071336255
5330207154771,123822,109275,118282,121546,112025,0.718260498046875,0.011971008300781249,11.575965026855467,0.006495689135952935,-0.008636715172559716,-0.8279009276207285
5330227031121,123842,109321,118373,121488,111956,-0.622492431640625,-0.10773907470703124,10.907982763671875,0.02354928793406547,0.020274464039865436,-0.795126042430606
5330247008341,123862,109368,118465,121432,111887,-0.4740519287109375,0.3447650390625,10.886434948730468,0.02008527567819886,-0.0403457504378002,-0.7826023058132421
